timestamp,Solar_Power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
2019-10-17 07:54:17,3318.0,23,0.001,0.001,0.001,0.33299999999999996,0.0,24,23,17OCT2019:06:30:51,17OCT2019:06:03:41,17.4,18.0,17.1,17OCT2019:06:01:54,17OCT2019:06:59:44,436.7,0.34,0.008,0,54.3,55.4,52.7,17OCT2019:06:01:52,17OCT2019:06:46:02,356.1,318.5,84.9,1.083,1.203,23.0,40.0,4.474,9.843,17OCT2019:06:17:08,-37.41,19.884,46.0,46.2,19.573,100.2
2019-10-17 08:00:06,5762.0,24,0.003,0.006,0.26,0.353,0.0,25,23,17OCT2019:07:20:51,17OCT2019:07:59:51,18.9,20.7,18.0,17OCT2019:07:06:14,17OCT2019:07:59:54,438.4,69.14,0.141,0,54.9,56.5,53.6,17OCT2019:07:38:12,17OCT2019:07:55:32,357.1,325.6,84.8,9.54,35.77,34.0,88.0,2.6839999999999997,9.171,17OCT2019:07:26:02,-5.229,17.958,46.4,46.6,19.137999999999998,100.2
2019-10-17 09:00:12,9557.0,26,0.003,0.004,0.9170001,0.408,0.0,28,23,17OCT2019:08:12:11,17OCT2019:08:58:41,22.3,26.4,19.9,17OCT2019:08:11:44,17OCT2019:08:59:04,443.2,183.9,0.34299999999999997,0,57.7,60.4,55.8,17OCT2019:08:01:52,17OCT2019:08:55:02,370.8,338.5,84.8,22.93,91.4,53.0,132.0,1.3419999999999999,5.369,17OCT2019:08:07:34,36.15,14.913,51.3,52.0,17.585,100.1
2019-10-17 10:00:04,14166.0,29,0.004,0.004,1.5230000000000001,0.49200000000000005,0.0,33,25,17OCT2019:09:03:51,17OCT2019:09:55:31,26.6,31.6,23.7,17OCT2019:09:03:24,17OCT2019:09:55:34,447.7,353.5,0.64,0,60.6,62.2,56.5,17OCT2019:09:59:02,17OCT2019:09:58:22,390.0,344.2,84.8,41.04,172.2,63.0,342.0,0.895,5.369,17OCT2019:09:52:21,85.4,17.274,58.6,58.8,17.088,100.1
2019-10-17 11:00:02,20559.0,28,0.005,0.006,1.979,0.552,0.0,34,22,17OCT2019:10:53:01,17OCT2019:10:04:31,29.5,33.3,26.8,17OCT2019:10:03:54,17OCT2019:10:20:24,434.5,556.0,0.988,0,65.3,68.2,57.6,17OCT2019:10:03:52,17OCT2019:10:59:42,398.2,356.4,84.8,60.75,274.3,58.0,302.0,3.1319999999999997,16.777,17OCT2019:10:37:21,171.9,15.907,61.0,61.2,15.347999999999999,100.1
2019-10-17 12:00:01,30640.0,23,0.009000000000000001,0.011000000000000001,2.246,0.5539999999999999,0.0,24,22,17OCT2019:11:24:01,17OCT2019:11:53:31,29.5,32.0,28.4,17OCT2019:11:15:14,17OCT2019:11:23:04,423.6,900.0,1.564,0,68.4,71.1,66.7,17OCT2019:11:53:22,17OCT2019:11:19:52,416.9,364.5,84.7,103.4,456.2,54.0,298.0,4.026,15.435,17OCT2019:11:09:41,300.4,16.218,66.6,67.1,17.647000000000002,100.0
2019-10-17 13:00:07,21733.0,24,0.013000000000000001,0.017,2.312,0.56,0.0,25,22,17OCT2019:12:16:51,17OCT2019:12:30:01,29.8,32.0,28.4,17OCT2019:12:17:04,17OCT2019:12:30:04,423.6,633.3,1.091,0,68.0,69.3,66.6,17OCT2019:12:57:02,17OCT2019:12:31:42,411.7,363.8,84.7,69.36,311.0,58.0,297.0,3.5789999999999997,15.210999999999999,17OCT2019:12:03:27,193.7,16.342,64.6,64.9,17.771,99.9
2019-10-17 14:00:01,10360.0,25,0.01,0.013000000000000001,2.156,0.5579999999999999,0.0,26,24,17OCT2019:13:02:11,17OCT2019:13:30:11,29.8,30.6,28.9,17OCT2019:13:45:54,17OCT2019:13:05:44,424.4,233.5,0.429,0,66.4,67.3,65.3,17OCT2019:13:59:12,17OCT2019:13:01:42,396.6,372.2,84.6,25.11,112.1,56.0,297.0,3.355,14.093,17OCT2019:13:12:16,62.61,19.884,59.5,59.4,18.579,99.9
2019-10-17 15:00:00,8524.0,27,0.006,0.008,1.797,0.5579999999999999,0.0,29,25,17OCT2019:14:14:01,17OCT2019:14:58:51,29.8,31.5,28.9,17OCT2019:14:13:54,17OCT2019:14:59:04,425.8,125.9,0.237,0,65.3,65.8,64.2,17OCT2019:14:58:22,17OCT2019:14:00:22,390.0,370.1,84.6,13.67,59.88,61.0,300.0,2.461,9.395,17OCT2019:14:07:30,26.31,17.398,57.6,57.0,19.014,99.8
2019-10-17 16:00:04,8425.0,28,0.004,0.006,1.2670000000000001,0.597,0.0,30,27,17OCT2019:15:59:51,17OCT2019:15:13:41,31.5,32.9,29.5,17OCT2019:15:59:54,17OCT2019:15:39:34,426.5,177.6,0.322,0,64.9,65.8,63.9,17OCT2019:15:13:02,17OCT2019:15:24:22,392.1,368.9,84.6,18.9,82.8,66.0,337.0,2.013,10.514000000000001,17OCT2019:15:57:58,40.72,19.449,58.5,58.1,18.641,99.8
2019-10-17 17:00:01,4345.0,32,0.003,0.004,0.624,0.617,0.0,37,27,17OCT2019:16:00:21,17OCT2019:16:31:01,32.2,35.2,29.5,17OCT2019:16:00:24,17OCT2019:16:27:54,426.9,47.93,0.092,0,61.0,64.6,57.7,17OCT2019:16:55:02,17OCT2019:16:00:01,380.9,366.8,84.7,4.474,20.69,45.0,326.0,4.698,15.882,17OCT2019:16:36:56,2.066,14.54,54.5,54.0,16.715,100.0
2019-10-18 07:54:02,3149.0,66,0.0,0.0,0.001,0.526,0.0,69,62,18OCT2019:06:17:31,18OCT2019:06:59:51,28.2,29.5,27.7,18OCT2019:06:29:54,18OCT2019:06:59:54,433.6,1.349,0.008,0,39.0,41.4,37.9,18OCT2019:06:40:22,18OCT2019:06:14:12,312.6,321.1,85.5,2.904,1.7480000000000002,66.0,174.0,0.895,3.355,18OCT2019:06:02:00,7.364,19.884,29.8,30.7,19.822,100.9
2019-10-18 08:00:10,6359.0,69,0.0,0.0,0.244,0.5539999999999999,0.0,75,63,18OCT2019:07:21:21,18OCT2019:07:45:01,29.5,30.6,28.6,18OCT2019:07:04:14,18OCT2019:07:30:54,454.0,55.71,0.068,0,38.5,41.4,37.0,18OCT2019:07:43:42,18OCT2019:07:20:32,314.0,322.4,85.5,5.407,20.89,50.0,354.0,1.1179999999999999,5.369,18OCT2019:07:25:57,23.89,18.641,30.2,31.6,19.511,101.0
2019-10-18 09:00:04,22434.0,65,0.001,0.001,0.8859999999999999,0.547,0.0,74,56,18OCT2019:08:52:21,18OCT2019:08:03:51,29.3,30.6,27.9,18OCT2019:08:48:44,18OCT2019:08:18:44,438.2,139.1,0.196,0,40.5,43.3,37.2,18OCT2019:08:03:22,18OCT2019:08:56:52,317.7,325.7,85.6,15.22,73.42,56.0,80.0,0.895,3.803,18OCT2019:08:57:32,66.24,19.884,31.5,33.3,19.573,101.1
2019-10-18 10:00:12,33321.0,56,0.002,0.002,1.489,0.5329999999999999,0.0,61,51,18OCT2019:09:39:21,18OCT2019:09:04:01,28.6,30.0,27.7,18OCT2019:09:25:24,18OCT2019:09:04:04,430.6,214.0,0.322,0,43.9,46.0,41.9,18OCT2019:09:03:52,18OCT2019:09:50:12,333.6,337.9,85.6,31.06,105.3,58.0,356.0,2.013,6.711,18OCT2019:09:50:26,78.56,19.884,38.3,39.2,19.449,101.1
2019-10-18 11:00:05,22622.0,49,0.003,0.003,1.954,0.534,0.0,54,43,18OCT2019:10:56:21,18OCT2019:10:17:51,28.8,30.6,26.8,18OCT2019:10:45:44,18OCT2019:10:17:54,427.7,858.0,1.5130000000000001,0,45.9,49.8,44.2,18OCT2019:10:09:42,18OCT2019:10:56:42,372.1,331.9,85.6,93.0,440.6,56.0,348.0,2.6839999999999997,9.843,18OCT2019:10:20:14,307.3,18.828,53.1,54.3,19.262999999999998,101.1
2019-10-18 12:00:08,21552.0,46,0.008,0.01,2.231,0.54,0.0,49,43,18OCT2019:11:01:21,18OCT2019:11:12:41,28.9,30.0,27.1,18OCT2019:11:01:34,18OCT2019:11:51:34,426.4,654.7,1.155,0,47.3,49.3,45.7,18OCT2019:11:00:42,18OCT2019:11:35:32,380.1,332.9,85.6,71.27,325.3,74.0,313.0,2.013,7.606,18OCT2019:11:56:40,206.8,19.884,55.8,56.5,19.449,101.0
2019-10-18 13:00:06,32614.0,44,0.006999999999999999,0.008,2.294,0.531,0.0,48,40,18OCT2019:12:36:21,18OCT2019:12:01:21,28.6,30.6,26.8,18OCT2019:12:44:14,18OCT2019:12:59:54,425.1,863.0,1.489,0,49.1,52.2,47.3,18OCT2019:12:23:42,18OCT2019:12:59:42,384.7,321.3,85.5,99.8,439.6,66.0,302.0,2.6839999999999997,11.856,18OCT2019:12:31:37,276.4,19.884,57.2,57.7,19.387,101.0
2019-10-18 14:00:07,25634.0,40,0.009000000000000001,0.01,2.14,0.49,0.0,44,36,18OCT2019:13:29:21,18OCT2019:13:00:01,26.6,30.6,24.6,18OCT2019:13:29:54,18OCT2019:13:00:04,425.4,499.0,0.884,0,49.8,51.6,48.7,18OCT2019:13:41:52,18OCT2019:13:05:42,374.3,329.0,85.5,56.85,250.5,50.0,319.0,3.355,13.198,18OCT2019:13:15:19,148.4,17.771,52.7,53.6,19.387,101.0
2019-10-18 15:00:09,12841.0,43,0.006,0.008,1.786,0.508,0.0,46,39,18OCT2019:14:20:31,18OCT2019:14:36:51,27.5,29.5,25.9,18OCT2019:14:20:34,18OCT2019:14:36:54,425.9,325.7,0.5820000000000001,0,49.1,50.0,48.6,18OCT2019:14:58:12,18OCT2019:14:17:02,365.9,330.9,85.5,36.41,158.6,50.0,299.0,2.6839999999999997,10.066,18OCT2019:14:18:24,87.2,19.884,50.2,50.9,19.449,101.0
2019-10-18 16:00:09,10630.0,45,0.004,0.005,1.251,0.5329999999999999,0.0,47,43,18OCT2019:15:09:11,18OCT2019:15:29:41,28.6,29.5,27.7,18OCT2019:15:09:14,18OCT2019:15:29:44,426.0,232.4,0.419,0,48.4,48.9,48.2,18OCT2019:15:59:52,18OCT2019:15:04:02,361.1,328.1,85.6,26.18,113.3,62.0,286.0,2.461,8.724,18OCT2019:15:44:18,54.1,19.884,48.2,49.3,19.697,101.0
2019-10-18 17:00:12,6311.0,48,0.002,0.003,0.609,0.5489999999999999,0.0,49,46,18OCT2019:16:00:01,18OCT2019:16:36:21,29.3,30.2,28.8,18OCT2019:16:47:14,18OCT2019:16:36:14,428.0,111.4,0.209,0,47.8,48.6,47.3,18OCT2019:16:56:22,18OCT2019:16:05:32,355.2,328.1,85.6,13.24,55.27,66.0,308.0,1.79,7.606,18OCT2019:16:18:32,14.87,19.449,46.2,47.1,19.635,101.0
2019-10-18 18:00:09,3551.0,48,0.0,0.0,0.066,0.531,0.0,49,46,18OCT2019:17:37:41,18OCT2019:17:07:01,28.6,29.8,27.7,18OCT2019:17:37:44,18OCT2019:17:04:14,430.6,12.97,0.033,0,47.3,48.0,46.0,18OCT2019:17:53:12,18OCT2019:17:02:22,346.2,322.4,85.6,2.301,7.196000000000001,59.0,296.0,0.895,3.1319999999999997,18OCT2019:17:17:58,-18.97,19.884,42.8,43.3,19.822,101.0
2019-10-19 07:52:26,3088.0,70,0.0,0.0,0.0,0.544,0.0,73,68,19OCT2019:06:53:51,19OCT2019:06:00:31,29.1,29.7,28.8,19OCT2019:06:17:54,19OCT2019:06:01:34,443.4,1.051,0.008,0,38.7,39.7,37.8,19OCT2019:06:09:02,19OCT2019:06:35:02,316.9,260.0,85.4,2.356,0.885,35.0,48.0,2.461,5.816,19OCT2019:06:25:31,-58.39,19.884,31.5,32.2,19.697,100.8
2019-10-19 08:00:09,8221.0,67,0.001,0.001,0.231,0.542,0.0,69,66,19OCT2019:07:35:51,19OCT2019:07:02:21,28.9,29.5,28.6,19OCT2019:07:42:04,19OCT2019:07:55:04,441.8,74.76,0.11,0,38.8,40.1,38.1,19OCT2019:07:46:02,19OCT2019:07:40:02,321.6,265.6,85.4,8.0,30.86,30.0,60.0,2.6839999999999997,7.1579999999999995,19OCT2019:07:18:45,-33.13,17.771,33.6,34.0,19.635,100.8
2019-10-19 09:00:06,9997.0,60,0.001,0.002,0.8700001,0.542,0.0,67,53,19OCT2019:08:59:51,19OCT2019:08:00:01,29.1,29.7,28.2,19OCT2019:08:56:34,19OCT2019:08:26:44,436.5,194.7,0.355,0,41.9,44.8,39.6,19OCT2019:08:00:01,19OCT2019:08:54:22,342.2,307.1,85.3,24.15,98.3,56.0,130.0,1.3419999999999999,4.921,19OCT2019:08:36:59,39.0,19.884,42.1,42.8,19.573,100.7
2019-10-19 10:00:04,14785.0,61,0.002,0.003,1.472,0.616,0.0,70,53,19OCT2019:09:01:31,19OCT2019:09:55:41,32.2,33.8,28.2,19OCT2019:09:01:14,19OCT2019:09:42:04,462.2,340.4,0.605,0,42.1,44.8,40.8,19OCT2019:09:29:32,19OCT2019:09:00:42,353.8,318.2,85.3,38.71,166.9,56.0,4.0,2.461,7.606,19OCT2019:09:55:40,92.6,15.907,46.8,47.3,18.703,100.7
2019-10-19 11:00:12,10392.0,65,0.004,0.004,1.926,0.628,0.0,71,59,19OCT2019:10:59:51,19OCT2019:10:05:01,32.7,33.4,30.6,19OCT2019:10:57:54,19OCT2019:10:09:04,453.3,227.2,0.409,0,42.1,44.4,40.8,19OCT2019:10:00:01,19OCT2019:10:59:52,349.8,322.4,85.2,23.69,103.7,62.0,48.0,2.237,6.711,19OCT2019:10:56:20,52.66,18.268,45.1,45.7,18.703,100.6
2019-10-19 12:00:05,12792.0,54,0.003,0.004,2.197,0.5710000000000001,0.0,59,48,19OCT2019:11:59:51,19OCT2019:11:00:01,30.4,31.5,29.5,19OCT2019:11:38:24,19OCT2019:11:35:04,436.6,322.3,0.573,0,46.2,48.2,43.7,19OCT2019:11:01:12,19OCT2019:11:59:02,361.8,329.4,85.1,34.56,148.6,73.0,300.0,1.5659999999999998,6.04,19OCT2019:11:01:36,81.7,19.884,49.5,50.0,18.641,100.5
2019-10-19 13:00:04,5836.0,45,0.004,0.005,2.267,0.513,0.0,52,39,19OCT2019:12:26:51,19OCT2019:12:57:51,27.7,30.0,25.5,19OCT2019:12:26:34,19OCT2019:12:57:34,428.9,88.2,0.152,0,48.2,49.6,46.8,19OCT2019:12:59:12,19OCT2019:12:24:32,352.3,333.6,85.1,7.54,37.27,53.0,297.0,3.5789999999999997,14.764000000000001,19OCT2019:12:31:14,11.04,19.884,45.1,45.5,19.635,100.5
2019-10-19 14:00:02,7189.0,63,0.003,0.004,2.12,0.665,0.0,75,52,19OCT2019:13:00:01,19OCT2019:13:46:51,34.0,36.1,30.0,19OCT2019:13:00:04,19OCT2019:13:39:44,425.7,145.6,0.255,0,44.1,46.9,42.4,19OCT2019:13:44:52,19OCT2019:13:00:22,346.6,338.1,85.1,14.07,59.71,66.0,305.0,3.803,12.302999999999999,19OCT2019:13:27:26,37.13,19.449,43.5,43.7,16.901,100.4
2019-10-19 15:00:09,4939.0,75,0.002,0.003,1.743,0.6709999999999999,0.02,83,68,19OCT2019:14:08:41,19OCT2019:14:59:51,34.3,35.2,33.4,19OCT2019:14:08:44,19OCT2019:14:46:54,423.9,96.7,0.165,0,42.3,43.7,39.2,19OCT2019:14:58:42,19OCT2019:14:09:22,341.6,338.9,85.0,9.32,38.63,88.0,188.0,4.474,20.132,19OCT2019:14:48:16,26.6,14.354000000000001,41.7,41.9,14.913,100.4
2019-10-19 16:00:10,4865.0,81,0.002,0.002,1.217,0.6990000000000001,0.035,86,77,19OCT2019:15:13:31,19OCT2019:15:55:41,35.4,36.3,34.5,19OCT2019:15:13:04,19OCT2019:15:55:24,423.7,65.31,0.11900000000000001,0,40.6,41.7,39.4,19OCT2019:15:01:12,19OCT2019:15:11:32,337.3,334.8,84.9,7.931,28.33,77.0,305.0,3.5789999999999997,13.869000000000002,19OCT2019:15:56:50,17.96,19.884,40.1,40.6,13.794,100.2
2019-10-19 17:00:12,3820.0,80,0.001,0.002,0.583,0.655,0.008,93,67,19OCT2019:16:39:31,19OCT2019:16:59:51,33.6,36.1,30.4,19OCT2019:16:46:54,19OCT2019:16:02:04,424.4,38.59,0.078,0,39.2,44.2,32.5,19OCT2019:16:57:12,19OCT2019:16:38:12,332.0,330.9,85.2,5.369,18.29,66.0,328.0,4.474,27.738000000000003,19OCT2019:16:43:34,11.84,2.175,37.9,37.9,13.359000000000002,100.5
2019-10-20 08:10:25,3587.0,69,0.0,0.001,0.22,0.495,0.0,74,64,20OCT2019:07:57:41,20OCT2019:07:19:41,26.8,27.9,25.2,20OCT2019:07:57:44,20OCT2019:07:24:14,427.2,26.67,0.064,0,35.1,36.1,34.3,20OCT2019:07:03:02,20OCT2019:07:57:22,323.0,308.1,85.8,5.011,15.16,54.0,133.0,1.3419999999999999,6.04,20OCT2019:07:56:15,-4.666,19.884,34.9,35.2,19.449,101.3
2019-10-20 09:00:02,6515.0,63,0.001,0.001,0.8570001,0.46399999999999997,0.0,66,61,20OCT2019:08:54:21,20OCT2019:08:16:01,25.3,26.1,24.4,20OCT2019:08:43:14,20OCT2019:08:15:54,428.0,98.7,0.19,0,36.3,37.0,35.6,20OCT2019:08:13:42,20OCT2019:08:57:02,328.1,309.1,85.9,12.02,48.88,39.0,310.0,2.013,6.04,20OCT2019:08:01:30,17.83,18.828,36.9,37.2,19.76,101.4
2019-10-20 10:00:02,10340.0,60,0.002,0.002,1.463,0.455,0.0,62,59,20OCT2019:09:34:21,20OCT2019:09:00:11,24.8,25.3,24.3,20OCT2019:09:35:24,20OCT2019:09:00:14,427.3,208.2,0.37799999999999995,0,37.0,37.9,36.3,20OCT2019:09:03:12,20OCT2019:09:46:12,334.5,310.7,86.0,23.23,102.2,39.0,313.0,2.461,8.724,20OCT2019:09:51:04,55.07,19.884,39.4,39.9,19.635,101.5
2019-10-20 11:00:04,14823.0,59,0.003,0.003,1.9269999999999998,0.465,0.0,61,56,20OCT2019:10:59:51,20OCT2019:10:02:41,25.3,25.9,24.8,20OCT2019:10:33:04,20OCT2019:10:02:34,426.5,349.8,0.613,0,38.3,39.4,37.4,20OCT2019:10:00:02,20OCT2019:10:59:02,341.7,309.3,86.0,38.31,172.5,45.0,324.0,3.355,9.843,20OCT2019:10:38:11,101.8,19.884,42.1,42.8,19.635,101.5
2019-10-20 12:00:10,11756.0,55,0.004,0.005,2.2,0.45899999999999996,0.0,57,53,20OCT2019:11:58:11,20OCT2019:11:01:11,25.0,25.7,24.4,20OCT2019:11:16:54,20OCT2019:11:07:14,425.8,316.8,0.569,0,39.6,40.3,38.8,20OCT2019:11:01:02,20OCT2019:11:58:22,342.9,314.9,86.0,34.89,152.8,48.0,321.0,3.803,11.632,20OCT2019:11:35:40,89.9,19.884,42.3,43.2,19.635,101.5
2019-10-20 13:00:03,13586.0,52,0.004,0.005,2.263,0.452,0.0,54,50,20OCT2019:12:59:31,20OCT2019:12:01:11,24.6,25.5,24.1,20OCT2019:12:44:44,20OCT2019:12:24:04,425.5,327.2,0.591,0,40.5,41.7,39.6,20OCT2019:12:06:02,20OCT2019:12:54:32,345.0,316.0,86.0,36.9,158.5,40.0,321.0,3.5789999999999997,9.395,20OCT2019:12:14:56,92.5,19.884,43.0,43.9,19.635,101.5
2019-10-20 14:00:12,19544.0,49,0.004,0.005,2.108,0.45,0.0,51,47,20OCT2019:13:38:51,20OCT2019:13:05:31,24.6,25.7,23.7,20OCT2019:13:39:44,20OCT2019:13:25:34,424.8,527.1,0.935,0,41.7,43.0,40.6,20OCT2019:13:01:02,20OCT2019:13:21:52,356.2,316.8,86.0,59.95,261.8,36.0,324.0,3.803,10.737,20OCT2019:13:46:46,162.4,19.884,47.1,48.2,19.511,101.5
2019-10-20 15:00:12,13453.0,50,0.006,0.006999999999999999,1.7480000000000002,0.452,0.0,52,48,20OCT2019:14:53:21,20OCT2019:14:12:11,24.6,25.9,23.7,20OCT2019:14:33:54,20OCT2019:14:12:14,425.2,296.3,0.532,0,41.9,43.2,41.0,20OCT2019:14:16:12,20OCT2019:14:47:52,350.3,313.4,86.0,33.71,146.1,47.0,337.0,2.461,7.829,20OCT2019:14:01:39,75.45,19.2,45.0,45.7,19.511,101.5
2019-10-20 16:00:08,10145.0,49,0.003,0.004,1.216,0.456,0.0,51,46,20OCT2019:15:48:11,20OCT2019:15:06:21,24.8,26.1,24.3,20OCT2019:15:10:34,20OCT2019:15:06:34,424.5,265.4,0.489,0,42.3,43.2,41.5,20OCT2019:15:09:22,20OCT2019:15:50:02,350.5,313.8,86.0,31.45,134.0,55.0,265.0,1.79,5.5920000000000005,20OCT2019:15:46:35,65.83,19.884,45.1,45.7,19.697,101.5
2019-10-20 17:00:03,8952.0,48,0.002,0.002,0.5760000000000001,0.451,0.0,50,46,20OCT2019:16:09:31,20OCT2019:16:23:51,24.6,25.7,23.5,20OCT2019:16:09:34,20OCT2019:16:25:04,425.0,171.8,0.33299999999999996,0,42.4,43.0,42.1,20OCT2019:16:40:02,20OCT2019:16:05:42,345.0,303.1,85.9,21.95,88.6,73.0,201.0,1.3419999999999999,4.921,20OCT2019:16:31:06,24.77,19.884,43.0,43.0,19.697,101.5
2019-10-20 18:00:07,3835.0,51,0.0,0.001,0.055999999999999994,0.45,0.0,54,48,20OCT2019:17:03:41,20OCT2019:17:59:51,24.6,25.0,24.1,20OCT2019:17:58:14,20OCT2019:17:00:01,428.8,23.32,0.055999999999999994,0,41.0,42.3,39.2,20OCT2019:17:59:22,20OCT2019:17:00:12,326.7,281.9,85.9,3.988,12.07,52.0,303.0,1.3419999999999999,4.921,20OCT2019:17:13:40,-36.69,19.884,35.4,35.4,19.697,101.5
2019-10-21 08:12:57,3558.0,60,0.0,0.001,0.20800000000000002,0.5379999999999999,0.0,62,58,21OCT2019:07:11:41,21OCT2019:07:35:21,28.8,29.7,27.7,21OCT2019:07:11:14,21OCT2019:07:56:34,436.5,28.93,0.06,0,41.7,42.3,41.0,21OCT2019:07:03:42,21OCT2019:07:50:02,334.8,317.3,86.1,4.582,15.55,55.0,247.0,0.895,3.5789999999999997,21OCT2019:07:08:05,-6.568,19.635,39.2,39.4,19.76,101.6
2019-10-21 09:00:00,8860.0,62,0.001,0.001,0.8380001,0.574,0.0,64,60,21OCT2019:08:08:01,21OCT2019:08:49:01,30.4,31.8,29.5,21OCT2019:08:08:04,21OCT2019:08:54:34,438.4,164.8,0.299,0,42.4,43.3,41.9,21OCT2019:08:01:52,21OCT2019:08:54:12,344.8,317.0,86.2,19.26,82.0,51.0,292.0,1.5659999999999998,7.606,21OCT2019:08:06:13,34.93,19.884,43.2,43.5,19.137999999999998,101.7
2019-10-21 10:00:01,9265.0,60,0.002,0.003,1.433,0.583,0.0,62,57,21OCT2019:09:53:21,21OCT2019:09:25:41,30.9,31.6,29.8,21OCT2019:09:53:14,21OCT2019:09:25:44,432.4,173.3,0.326,0,43.5,44.4,42.6,21OCT2019:09:06:02,21OCT2019:09:41:02,348.5,325.5,86.2,20.13,86.0,57.0,325.0,2.013,7.829,21OCT2019:09:58:40,42.78,17.585,44.4,44.6,19.262999999999998,101.8
2019-10-21 11:00:06,11756.0,55,0.002,0.003,1.891,0.56,0.0,58,53,21OCT2019:10:58:41,21OCT2019:10:02:21,29.8,30.7,28.9,21OCT2019:10:58:24,21OCT2019:10:21:34,429.5,279.7,0.507,0,44.6,45.3,43.9,21OCT2019:10:03:32,21OCT2019:10:44:52,352.1,327.5,86.3,31.08,136.1,46.0,345.0,3.355,13.869000000000002,21OCT2019:10:46:44,80.4,19.884,45.5,45.9,19.2,101.9
2019-10-21 12:00:11,18991.0,51,0.004,0.005,2.166,0.54,0.0,53,48,21OCT2019:11:50:01,21OCT2019:11:00:01,28.9,29.5,28.4,21OCT2019:11:50:24,21OCT2019:11:32:54,428.8,492.2,0.8590000000000001,0,45.7,47.3,44.6,21OCT2019:11:01:52,21OCT2019:11:47:22,361.3,325.9,86.3,54.09,240.7,52.0,354.0,3.355,10.066,21OCT2019:11:47:36,151.2,18.641,49.1,49.3,19.137999999999998,101.9
2019-10-21 13:00:05,13051.0,50,0.006,0.006999999999999999,2.231,0.5329999999999999,0.0,52,48,21OCT2019:12:24:31,21OCT2019:12:19:41,28.6,29.8,27.9,21OCT2019:12:55:04,21OCT2019:12:19:44,428.5,311.2,0.5479999999999999,0,45.9,47.1,45.1,21OCT2019:12:46:42,21OCT2019:12:07:32,359.5,328.3,86.3,32.53,148.1,51.0,331.0,2.461,8.5,21OCT2019:12:12:26,84.4,19.884,48.4,48.6,19.325,101.9
2019-10-21 14:00:02,17104.0,49,0.004,0.005,2.076,0.535,0.0,52,47,21OCT2019:13:57:51,21OCT2019:13:38:31,28.8,30.4,27.7,21OCT2019:13:04:14,21OCT2019:13:59:04,430.1,394.9,0.7070000000000001,0,46.0,48.6,45.1,21OCT2019:13:15:02,21OCT2019:13:54:52,361.4,326.0,86.3,43.62,198.4,51.0,17.0,1.5659999999999998,6.04,21OCT2019:13:59:48,119.4,19.884,48.9,49.5,19.511,101.8
2019-10-21 15:00:12,44761.0,46,0.004,0.005,1.7169999999999999,0.5479999999999999,0.0,49,44,21OCT2019:14:57:51,21OCT2019:14:05:11,29.3,31.6,27.9,21OCT2019:14:33:34,21OCT2019:14:05:24,429.6,687.5,1.178,0,48.0,50.2,46.6,21OCT2019:14:25:42,21OCT2019:14:59:42,369.9,304.2,86.3,69.73,359.6,66.0,36.0,2.6839999999999997,11.185,21OCT2019:14:10:07,224.1,18.828,52.7,50.5,19.325,101.9
2019-10-21 16:00:01,32155.0,42,0.006,0.006999999999999999,1.189,0.551,0.0,46,38,21OCT2019:15:44:31,21OCT2019:15:00:11,29.5,31.1,28.2,21OCT2019:15:44:54,21OCT2019:15:17:14,429.8,434.7,0.758,0,49.5,51.1,47.3,21OCT2019:15:02:02,21OCT2019:15:35:42,361.1,290.9,86.3,57.29,203.7,78.0,1.0,2.908,10.29,21OCT2019:15:43:36,76.24,19.884,48.2,47.7,19.511,101.9
2019-10-21 17:00:07,15933.0,43,0.004,0.005,0.555,0.534,0.0,46,39,21OCT2019:16:19:51,21OCT2019:16:48:41,28.6,29.7,27.9,21OCT2019:16:22:34,21OCT2019:16:00:54,432.1,235.2,0.428,0,48.6,50.5,47.3,21OCT2019:16:41:32,21OCT2019:16:03:12,353.1,296.3,86.4,24.61,122.0,67.0,32.0,2.6839999999999997,9.395,21OCT2019:16:19:03,40.67,19.2,45.9,44.2,19.511,102.0
2019-10-21 18:00:07,3522.0,48,0.002,0.002,0.051,0.525,0.0,49,46,21OCT2019:17:00:01,21OCT2019:17:44:11,28.2,28.6,27.5,21OCT2019:17:57:44,21OCT2019:17:10:34,434.6,21.44,0.04,0,46.8,48.2,45.7,21OCT2019:17:59:02,21OCT2019:17:00:32,336.2,280.2,86.4,2.986,8.32,35.0,65.0,2.461,6.711,21OCT2019:17:34:04,-50.67,19.884,38.5,38.7,19.635,102.0
2019-10-22 08:02:04,3393.0,61,0.0,0.0,0.195,0.607,0.0,70,53,22OCT2019:07:46:41,22OCT2019:07:00:01,31.8,33.8,30.7,22OCT2019:07:46:44,22OCT2019:07:00:01,445.8,35.52,0.068,0,45.7,47.1,43.0,22OCT2019:07:01:02,22OCT2019:07:44:52,345.7,333.1,86.6,5.374,19.21,56.0,323.0,1.1179999999999999,4.698,22OCT2019:07:48:37,1.295,19.2,43.0,43.3,19.449,102.2
